"","time","a_temp","a_rh","dew_point","serial_no","logger"
"401",2019-04-07 20:00:00,15,51.5,5.1,"010150511","L1"
"402",2019-04-07 20:15:00,14.5,54.5,5.4,"010150511","L1"
"403",2019-04-07 20:30:00,14,57,5.6,"010150511","L1"
"404",2019-04-07 20:45:00,13.5,60,5.9,"010150511","L1"
"405",2019-04-07 21:00:00,13.5,61,6.1,"010150511","L1"
"406",2019-04-07 21:15:00,13.5,61.5,6.3,"010150511","L1"
"407",2019-04-07 21:30:00,12.5,64.5,6,"010150511","L1"
"408",2019-04-07 21:45:00,12,66.5,6,"010150511","L1"
"409",2019-04-07 22:00:00,12,66.5,6,"010150511","L1"
"410",2019-04-07 22:15:00,12,68,6.3,"010150511","L1"
"411",2019-04-07 22:30:00,11.5,69,6,"010150511","L1"
"412",2019-04-07 22:45:00,11.5,69.5,6.1,"010150511","L1"
"413",2019-04-07 23:00:00,11.5,70,6.2,"010150511","L1"
"414",2019-04-07 23:15:00,10.5,72,5.7,"010150511","L1"
"415",2019-04-07 23:30:00,11,72.5,6.3,"010150511","L1"
"416",2019-04-07 23:45:00,11,72,6.2,"010150511","L1"
"417",2019-04-08 00:00:00,10.5,73.5,6,"010150511","L1"
"418",2019-04-08 00:15:00,10.5,73.5,6,"010150511","L1"
"419",2019-04-08 00:30:00,10.5,73.5,6,"010150511","L1"
"420",2019-04-08 00:45:00,10.5,73,5.9,"010150511","L1"
"421",2019-04-08 01:00:00,10,75,5.8,"010150511","L1"
"422",2019-04-08 01:15:00,9,77,5.2,"010150511","L1"
"423",2019-04-08 01:30:00,8.5,79.5,5.2,"010150511","L1"
"424",2019-04-08 01:45:00,8.5,81.5,5.5,"010150511","L1"
"425",2019-04-08 02:00:00,8,81.5,5,"010150511","L1"
"426",2019-04-08 02:15:00,8.5,82.5,5.7,"010150511","L1"
"427",2019-04-08 02:30:00,8,83,5.3,"010150511","L1"
"428",2019-04-08 02:45:00,8,83.5,5.4,"010150511","L1"
"429",2019-04-08 03:00:00,8,84.5,5.6,"010150511","L1"
"430",2019-04-08 03:15:00,7.5,84.5,5.1,"010150511","L1"
"431",2019-04-08 03:30:00,7.5,86,5.3,"010150511","L1"
"432",2019-04-08 03:45:00,8,85,5.6,"010150511","L1"
"433",2019-04-08 04:00:00,8.5,84.5,6,"010150511","L1"
"434",2019-04-08 04:15:00,8.5,83,5.8,"010150511","L1"
"435",2019-04-08 04:30:00,8,84,5.5,"010150511","L1"
"436",2019-04-08 04:45:00,8,85.5,5.7,"010150511","L1"
"437",2019-04-08 05:00:00,7.5,86,5.3,"010150511","L1"
"438",2019-04-08 05:15:00,7,87,5,"010150511","L1"
"439",2019-04-08 05:30:00,7.5,88.5,5.7,"010150511","L1"
"440",2019-04-08 05:45:00,8,88,6.1,"010150511","L1"
"441",2019-04-08 06:00:00,8.5,87.5,6.5,"010150511","L1"
"442",2019-04-08 06:15:00,8.5,86.5,6.4,"010150511","L1"
"443",2019-04-08 06:30:00,8.5,87.5,6.5,"010150511","L1"
"444",2019-04-08 06:45:00,9,84.5,6.5,"010150511","L1"
"445",2019-04-08 07:00:00,9.5,84.5,7,"010150511","L1"
"446",2019-04-08 07:15:00,10.5,80.5,7.3,"010150511","L1"
"447",2019-04-08 07:30:00,11.5,78.5,7.9,"010150511","L1"
"448",2019-04-08 07:45:00,12,75.5,7.8,"010150511","L1"
"449",2019-04-08 08:00:00,12.5,73.5,7.9,"010150511","L1"
"450",2019-04-08 08:15:00,13,70.5,7.8,"010150511","L1"
"451",2019-04-08 08:30:00,13.5,69,7.9,"010150511","L1"
"452",2019-04-08 08:45:00,14.5,67.5,8.6,"010150511","L1"
"453",2019-04-08 09:00:00,16,65,9.4,"010150511","L1"
"454",2019-04-08 09:15:00,17.5,60,9.7,"010150511","L1"
"455",2019-04-08 09:30:00,19,56,10,"010150511","L1"
"456",2019-04-08 09:45:00,21,53.5,11.2,"010150511","L1"
"457",2019-04-08 10:00:00,23,47,11.1,"010150511","L1"
"458",2019-04-08 10:15:00,23.5,42.5,10,"010150511","L1"
"459",2019-04-08 10:30:00,21.5,47,9.7,"010150511","L1"
"460",2019-04-08 10:45:00,24,40.5,9.8,"010150511","L1"
"461",2019-04-08 11:00:00,24,42,10.3,"010150511","L1"
"462",2019-04-08 11:15:00,25.5,40.5,11.1,"010150511","L1"
"463",2019-04-08 11:30:00,25.5,40,10.9,"010150511","L1"
"464",2019-04-08 11:45:00,29,34,11.6,"010150511","L1"
"465",2019-04-08 12:00:00,29,36,12.4,"010150511","L1"
"466",2019-04-08 12:15:00,27.5,36.5,11.3,"010150511","L1"
"467",2019-04-08 12:30:00,25.5,38,10.1,"010150511","L1"
"468",2019-04-08 12:45:00,25.5,37.5,9.9,"010150511","L1"
"469",2019-04-08 13:00:00,27,36,10.7,"010150511","L1"
"470",2019-04-08 13:15:00,26,37,10.2,"010150511","L1"
"471",2019-04-08 13:30:00,28,36,11.5,"010150511","L1"
"472",2019-04-08 13:45:00,29.5,32.5,11.3,"010150511","L1"
"473",2019-04-08 14:00:00,29,33,11.1,"010150511","L1"
"474",2019-04-08 14:15:00,29,31.5,10.4,"010150511","L1"
"475",2019-04-08 14:30:00,30,30.5,10.8,"010150511","L1"
"476",2019-04-08 14:45:00,28.5,34,11.1,"010150511","L1"
"477",2019-04-08 15:00:00,31.5,32,12.8,"010150511","L1"
"478",2019-04-08 15:15:00,29.5,31.5,10.8,"010150511","L1"
"479",2019-04-08 15:30:00,24.5,37,8.9,"010150511","L1"
"480",2019-04-08 15:45:00,24.5,37.5,9.1,"010150511","L1"
"481",2019-04-08 16:00:00,28.5,33.5,10.9,"010150511","L1"
"482",2019-04-08 16:15:00,28,32,9.8,"010150511","L1"
"483",2019-04-08 16:30:00,26.5,34,9.4,"010150511","L1"
"484",2019-04-08 16:45:00,24,37,8.4,"010150511","L1"
"485",2019-04-08 17:00:00,23,38.5,8.1,"010150511","L1"
"486",2019-04-08 17:15:00,21,41.5,7.4,"010150511","L1"
"487",2019-04-08 17:30:00,23.5,39.5,8.9,"010150511","L1"
"488",2019-04-08 17:45:00,23.5,38,8.4,"010150511","L1"
"489",2019-04-08 18:00:00,20.5,44.5,8,"010150511","L1"
"490",2019-04-08 18:15:00,19.5,47.5,8.1,"010150511","L1"
"491",2019-04-08 18:30:00,18.5,49.5,7.7,"010150511","L1"
"492",2019-04-08 18:45:00,17.5,51.5,7.4,"010150511","L1"
"493",2019-04-08 19:00:00,17,53.5,7.5,"010150511","L1"
"494",2019-04-08 19:15:00,16,54.5,6.8,"010150511","L1"
"495",2019-04-08 19:30:00,15.5,56.5,6.9,"010150511","L1"
"496",2019-04-08 19:45:00,15,58,6.8,"010150511","L1"
"497",2019-04-08 20:00:00,14.5,60,6.8,"010150511","L1"
"498",2019-04-08 20:15:00,14,61,6.6,"010150511","L1"
"499",2019-04-08 20:30:00,14,62,6.8,"010150511","L1"
"500",2019-04-08 20:45:00,14,62.5,7,"010150511","L1"
"501",2019-04-08 21:00:00,14,63,7.1,"010150511","L1"
"502",2019-04-08 21:15:00,13.5,63,6.6,"010150511","L1"
"503",2019-04-08 21:30:00,13.5,63.5,6.7,"010150511","L1"
"504",2019-04-08 21:45:00,13.5,63.5,6.7,"010150511","L1"
"505",2019-04-08 22:00:00,13.5,64,6.8,"010150511","L1"
"506",2019-04-08 22:15:00,13.5,64.5,6.9,"010150511","L1"
"507",2019-04-08 22:30:00,13,64.5,6.5,"010150511","L1"
"508",2019-04-08 22:45:00,13,65,6.6,"010150511","L1"
"509",2019-04-08 23:00:00,13,65.5,6.7,"010150511","L1"
"510",2019-04-08 23:15:00,13,66,6.8,"010150511","L1"
"511",2019-04-08 23:30:00,13,66.5,6.9,"010150511","L1"
"512",2019-04-08 23:45:00,12.5,66.5,6.4,"010150511","L1"
"513",2019-04-09 00:00:00,12.5,67,6.5,"010150511","L1"
"514",2019-04-09 00:15:00,12.5,67.5,6.7,"010150511","L1"
"515",2019-04-09 00:30:00,12.5,67.5,6.7,"010150511","L1"
"516",2019-04-09 00:45:00,12,68,6.3,"010150511","L1"
"517",2019-04-09 01:00:00,12,68,6.3,"010150511","L1"
"518",2019-04-09 01:15:00,12,68.5,6.4,"010150511","L1"
"519",2019-04-09 01:30:00,12,69,6.5,"010150511","L1"
"520",2019-04-09 01:45:00,12,69,6.5,"010150511","L1"
"521",2019-04-09 02:00:00,11.5,69,6,"010150511","L1"
"522",2019-04-09 02:15:00,11.5,69.5,6.1,"010150511","L1"
"523",2019-04-09 02:30:00,11.5,69.5,6.1,"010150511","L1"
"524",2019-04-09 02:45:00,11.5,70,6.2,"010150511","L1"
"525",2019-04-09 03:00:00,11.5,69.5,6.1,"010150511","L1"
"526",2019-04-09 03:15:00,11.5,70,6.2,"010150511","L1"
"527",2019-04-09 03:30:00,11.5,70.5,6.3,"010150511","L1"
"528",2019-04-09 03:45:00,11,70.5,5.9,"010150511","L1"
"529",2019-04-09 04:00:00,11,71.5,6.1,"010150511","L1"
"530",2019-04-09 04:15:00,11,71.5,6.1,"010150511","L1"
"531",2019-04-09 04:30:00,11,72,6.2,"010150511","L1"
"532",2019-04-09 04:45:00,11,72,6.2,"010150511","L1"
"533",2019-04-09 05:00:00,11,72.5,6.3,"010150511","L1"
"534",2019-04-09 05:15:00,10.5,73,5.9,"010150511","L1"
"535",2019-04-09 05:30:00,11,72.5,6.3,"010150511","L1"
"536",2019-04-09 05:45:00,10.5,73,5.9,"010150511","L1"
"537",2019-04-09 06:00:00,11,73,6.4,"010150511","L1"
"538",2019-04-09 06:15:00,10.5,73,5.9,"010150511","L1"
"539",2019-04-09 06:30:00,10.5,74,6.1,"010150511","L1"
"540",2019-04-09 06:45:00,10.5,74,6.1,"010150511","L1"
"541",2019-04-09 07:00:00,11,73.5,6.5,"010150511","L1"
"542",2019-04-09 07:15:00,11,73,6.4,"010150511","L1"
"543",2019-04-09 07:30:00,11.5,72,6.6,"010150511","L1"
"544",2019-04-09 07:45:00,11.5,71.5,6.5,"010150511","L1"
"545",2019-04-09 08:00:00,12,70,6.7,"010150511","L1"
"546",2019-04-09 08:15:00,12.5,69,7,"010150511","L1"
"547",2019-04-09 08:30:00,13,67.5,7.1,"010150511","L1"
"548",2019-04-09 08:45:00,13.5,66.5,7.4,"010150511","L1"
"549",2019-04-09 09:00:00,13.5,65,7.1,"010150511","L1"
"550",2019-04-09 09:15:00,14,63.5,7.2,"010150511","L1"
"551",2019-04-09 09:30:00,18.5,53,8.7,"010150511","L1"
"552",2019-04-09 09:45:00,20.5,47.5,9,"010150511","L1"
"553",2019-04-09 10:00:00,21.5,44,8.7,"010150511","L1"
"554",2019-04-09 10:15:00,21.5,44,8.7,"010150511","L1"
"555",2019-04-09 10:30:00,24,40.5,9.8,"010150511","L1"
"556",2019-04-09 10:45:00,24,37.5,8.6,"010150511","L1"
"557",2019-04-09 11:00:00,24,38,8.8,"010150511","L1"
"558",2019-04-09 11:15:00,25,37.5,9.5,"010150511","L1"
"559",2019-04-09 11:30:00,25.5,36,9.3,"010150511","L1"
"560",2019-04-09 11:45:00,26.5,33.5,9.2,"010150511","L1"
"561",2019-04-09 12:00:00,26,33.5,8.7,"010150511","L1"
"562",2019-04-09 12:15:00,25.5,33,8.1,"010150511","L1"
"563",2019-04-09 12:30:00,27,32.5,9.1,"010150511","L1"
"564",2019-04-09 12:45:00,27,33.5,9.6,"010150511","L1"
"565",2019-04-09 13:00:00,23.5,33.5,6.5,"010150511","L1"
"566",2019-04-09 13:15:00,22,36,6.3,"010150511","L1"
"567",2019-04-09 13:30:00,28,27.5,7.5,"010150511","L1"
"568",2019-04-09 13:45:00,24,33.5,7,"010150511","L1"
"569",2019-04-09 14:00:00,27,27,6.4,"010150511","L1"
"570",2019-04-09 14:15:00,27,27,6.4,"010150511","L1"
"571",2019-04-09 14:30:00,31,28,10.4,"010150511","L1"
"572",2019-04-09 14:45:00,30.5,24,7.7,"010150511","L1"
"573",2019-04-09 15:00:00,28.5,24.5,6.3,"010150511","L1"
"574",2019-04-09 15:15:00,29.5,25.5,7.7,"010150511","L1"
"575",2019-04-09 15:30:00,30.5,24,7.7,"010150511","L1"
"576",2019-04-09 15:45:00,29.5,24,6.8,"010150511","L1"
"577",2019-04-09 16:00:00,26.5,27.5,6.3,"010150511","L1"
"578",2019-04-09 16:15:00,27.5,26,6.3,"010150511","L1"
"579",2019-04-09 16:30:00,26.5,30,7.5,"010150511","L1"
"580",2019-04-09 16:45:00,29,26,7.6,"010150511","L1"
"581",2019-04-09 17:00:00,27,26,5.9,"010150511","L1"
"582",2019-04-09 17:15:00,27.5,25.5,6,"010150511","L1"
"583",2019-04-09 17:30:00,27,26.5,6.1,"010150511","L1"
"584",2019-04-09 17:45:00,24.5,29,5.3,"010150511","L1"
"585",2019-04-09 18:00:00,21,33.5,4.3,"010150511","L1"
"586",2019-04-09 18:15:00,20.5,35,4.5,"010150511","L1"
"587",2019-04-09 18:30:00,19.5,36.5,4.2,"010150511","L1"
"588",2019-04-09 18:45:00,19,36.5,3.8,"010150511","L1"
"589",2019-04-09 19:00:00,18,38,3.5,"010150511","L1"
"590",2019-04-09 19:15:00,17.5,38,3,"010150511","L1"
"591",2019-04-09 19:30:00,17,39.5,3.1,"010150511","L1"
"592",2019-04-09 19:45:00,16.5,39.5,2.7,"010150511","L1"
"593",2019-04-09 20:00:00,16.5,40,2.9,"010150511","L1"
"594",2019-04-09 20:15:00,16,41.5,2.9,"010150511","L1"
"595",2019-04-09 20:30:00,15.5,43.5,3.2,"010150511","L1"
"596",2019-04-09 20:45:00,14.5,46.5,3.2,"010150511","L1"
"597",2019-04-09 21:00:00,14.5,48.5,3.8,"010150511","L1"
"598",2019-04-09 21:15:00,14,51,4,"010150511","L1"
"599",2019-04-09 21:30:00,14,52,4.3,"010150511","L1"
"600",2019-04-09 21:45:00,14,52.5,4.4,"010150511","L1"
"601",2019-04-09 22:00:00,13.5,53.5,4.3,"010150511","L1"
"602",2019-04-09 22:15:00,13,55,4.2,"010150511","L1"
"603",2019-04-09 22:30:00,13,55.5,4.3,"010150511","L1"
"604",2019-04-09 22:45:00,13,56,4.4,"010150511","L1"
"605",2019-04-09 23:00:00,12.5,56.5,4.1,"010150511","L1"
"606",2019-04-09 23:15:00,12,57.5,3.9,"010150511","L1"
"607",2019-04-09 23:30:00,12,57.5,3.9,"010150511","L1"
"608",2019-04-09 23:45:00,12,58,4,"010150511","L1"
"609",2019-04-10 00:00:00,11.5,58.5,3.7,"010150511","L1"
"610",2019-04-10 00:15:00,11.5,59,3.8,"010150511","L1"
"611",2019-04-10 00:30:00,11.5,59.5,3.9,"010150511","L1"
"612",2019-04-10 00:45:00,11,60,3.5,"010150511","L1"
"613",2019-04-10 01:00:00,11,60,3.5,"010150511","L1"
"614",2019-04-10 01:15:00,11,60.5,3.7,"010150511","L1"
"615",2019-04-10 01:30:00,11,61,3.8,"010150511","L1"
"616",2019-04-10 01:45:00,10.5,62,3.5,"010150511","L1"
"617",2019-04-10 02:00:00,10.5,62,3.5,"010150511","L1"
"618",2019-04-10 02:15:00,10.5,63,3.8,"010150511","L1"
"619",2019-04-10 02:30:00,10,63,3.3,"010150511","L1"
"620",2019-04-10 02:45:00,10,63.5,3.4,"010150511","L1"
"621",2019-04-10 03:00:00,10,64,3.5,"010150511","L1"
"622",2019-04-10 03:15:00,9.5,64,3,"010150511","L1"
"623",2019-04-10 03:30:00,9.5,64.5,3.2,"010150511","L1"
"624",2019-04-10 03:45:00,9.5,65,3.3,"010150511","L1"
"625",2019-04-10 04:00:00,9,66,3,"010150511","L1"
"626",2019-04-10 04:15:00,9,66,3,"010150511","L1"
"627",2019-04-10 04:30:00,9,66,3,"010150511","L1"
"628",2019-04-10 04:45:00,9,66,3,"010150511","L1"
"629",2019-04-10 05:00:00,9,66,3,"010150511","L1"
"630",2019-04-10 05:15:00,8.5,67.5,2.8,"010150511","L1"
"631",2019-04-10 05:30:00,8.5,67,2.7,"010150511","L1"
"632",2019-04-10 05:45:00,8.5,67.5,2.8,"010150511","L1"
"633",2019-04-10 06:00:00,8.5,67,2.7,"010150511","L1"
"634",2019-04-10 06:15:00,8.5,67.5,2.8,"010150511","L1"
"635",2019-04-10 06:30:00,8.5,67,2.7,"010150511","L1"
"636",2019-04-10 06:45:00,8.5,67,2.7,"010150511","L1"
"637",2019-04-10 07:00:00,8.5,67,2.7,"010150511","L1"
"638",2019-04-10 07:15:00,9,66,3,"010150511","L1"
"639",2019-04-10 07:30:00,9,65.5,2.9,"010150511","L1"
"640",2019-04-10 07:45:00,9,64.5,2.7,"010150511","L1"
"641",2019-04-10 08:00:00,9.5,63.5,2.9,"010150511","L1"
"642",2019-04-10 08:15:00,10,63.5,3.4,"010150511","L1"
"643",2019-04-10 08:30:00,10,62.5,3.2,"010150511","L1"
"644",2019-04-10 08:45:00,10,61.5,3,"010150511","L1"
"645",2019-04-10 09:00:00,10,61.5,3,"010150511","L1"
"646",2019-04-10 09:15:00,10,62,3.1,"010150511","L1"
"647",2019-04-10 09:30:00,11,60,3.5,"010150511","L1"
"648",2019-04-10 09:45:00,12,57,3.8,"010150511","L1"
"649",2019-04-10 10:00:00,12.5,56.5,4.1,"010150511","L1"
"650",2019-04-10 10:15:00,15,50,4.7,"010150511","L1"
"651",2019-04-10 10:30:00,16,48.5,5.2,"010150511","L1"
"652",2019-04-10 10:45:00,19.5,41,5.9,"010150511","L1"
"653",2019-04-10 11:00:00,15.5,47,4.2,"010150511","L1"
"654",2019-04-10 11:15:00,14.5,50.5,4.4,"010150511","L1"
"655",2019-04-10 11:30:00,13.5,51.5,3.7,"010150511","L1"
"656",2019-04-10 11:45:00,13.5,52.5,4,"010150511","L1"
"657",2019-04-10 12:00:00,13.5,52.5,4,"010150511","L1"
"658",2019-04-10 12:15:00,13.5,53,4.1,"010150511","L1"
"659",2019-04-10 12:30:00,13,54,3.9,"010150511","L1"
"660",2019-04-10 12:45:00,12.5,58.5,4.6,"010150511","L1"
"661",2019-04-10 13:00:00,13,58.5,5.1,"010150511","L1"
"662",2019-04-10 13:15:00,13.5,57,5.2,"010150511","L1"
"663",2019-04-10 13:30:00,13.5,56,4.9,"010150511","L1"
"664",2019-04-10 13:45:00,15.5,52.5,5.8,"010150511","L1"
"665",2019-04-10 14:00:00,18,48,6.8,"010150511","L1"
"666",2019-04-10 14:15:00,20.5,45,8.2,"010150511","L1"
"667",2019-04-10 14:30:00,22,40,7.8,"010150511","L1"
"668",2019-04-10 14:45:00,21,39.5,6.7,"010150511","L1"
"669",2019-04-10 15:00:00,18.5,43,5.7,"010150511","L1"
"670",2019-04-10 15:15:00,17.5,46.5,5.9,"010150511","L1"
"671",2019-04-10 15:30:00,17.5,48,6.4,"010150511","L1"
"672",2019-04-10 15:45:00,16,49.5,5.4,"010150511","L1"
"673",2019-04-10 16:00:00,15.5,51,5.4,"010150511","L1"
"674",2019-04-10 16:15:00,15.5,51.5,5.6,"010150511","L1"
"675",2019-04-10 16:30:00,15,53.5,5.6,"010150511","L1"
"676",2019-04-10 16:45:00,14.5,57,6.1,"010150511","L1"
"677",2019-04-10 17:00:00,14,58.5,6,"010150511","L1"
"678",2019-04-10 17:15:00,13.5,57.5,5.3,"010150511","L1"
"679",2019-04-10 17:30:00,13,59,5.2,"010150511","L1"
"680",2019-04-10 17:45:00,12.5,59.5,4.8,"010150511","L1"
"681",2019-04-10 18:00:00,12.5,60,5,"010150511","L1"
"682",2019-04-10 18:15:00,12,62,5,"010150511","L1"
"683",2019-04-10 18:30:00,12,63,5.2,"010150511","L1"
"684",2019-04-10 18:45:00,11.5,64,4.9,"010150511","L1"
"685",2019-04-10 19:00:00,11.5,65,5.2,"010150511","L1"
"686",2019-04-10 19:15:00,11.5,64.5,5,"010150511","L1"
"687",2019-04-10 19:30:00,11,65,4.7,"010150511","L1"
"688",2019-04-10 19:45:00,11,65,4.7,"010150511","L1"
"689",2019-04-10 20:00:00,11,65.5,4.8,"010150511","L1"
"690",2019-04-10 20:15:00,11,66,4.9,"010150511","L1"
"691",2019-04-10 20:30:00,11,66.5,5,"010150511","L1"
"692",2019-04-10 20:45:00,10.5,69,5.1,"010150511","L1"
"693",2019-04-10 21:00:00,10,70,4.8,"010150511","L1"
"694",2019-04-10 21:15:00,9.5,70,4.3,"010150511","L1"
"695",2019-04-10 21:30:00,10,65,3.7,"010150511","L1"
"696",2019-04-10 21:45:00,10,65,3.7,"010150511","L1"
"697",2019-04-10 22:00:00,10,63.5,3.4,"010150511","L1"
"698",2019-04-10 22:15:00,10,62.5,3.2,"010150511","L1"
"699",2019-04-10 22:30:00,10,62,3.1,"010150511","L1"
"700",2019-04-10 22:45:00,10,62,3.1,"010150511","L1"
"701",2019-04-10 23:00:00,9.5,61,2.4,"010150511","L1"
"702",2019-04-10 23:15:00,9.5,59.5,2,"010150511","L1"
"703",2019-04-10 23:30:00,9,60.5,1.8,"010150511","L1"
"704",2019-04-10 23:45:00,9,59.5,1.5,"010150511","L1"
"705",2019-04-11 00:00:00,9,59.5,1.5,"010150511","L1"
"706",2019-04-11 00:15:00,8.5,59,1,"010150511","L1"
"707",2019-04-11 00:30:00,8.5,58.5,0.8,"010150511","L1"
"708",2019-04-11 00:45:00,8.5,59,1,"010150511","L1"
"709",2019-04-11 01:00:00,8,60,0.7,"010150511","L1"
"710",2019-04-11 01:15:00,8,62,1.2,"010150511","L1"
"711",2019-04-11 01:30:00,7.5,61.5,0.6,"010150511","L1"
"712",2019-04-11 01:45:00,8,60.5,0.8,"010150511","L1"
"713",2019-04-11 02:00:00,8,60.5,0.8,"010150511","L1"
"714",2019-04-11 02:15:00,8,60.5,0.8,"010150511","L1"
"715",2019-04-11 02:30:00,8,60.5,0.8,"010150511","L1"
"716",2019-04-11 02:45:00,7.5,60,0.3,"010150511","L1"
"717",2019-04-11 03:00:00,7.5,60,0.3,"010150511","L1"
"718",2019-04-11 03:15:00,7.5,60,0.3,"010150511","L1"
"719",2019-04-11 03:30:00,7.5,60,0.3,"010150511","L1"
"720",2019-04-11 03:45:00,7.5,59.5,0.1,"010150511","L1"
"721",2019-04-11 04:00:00,7.5,59.5,0.1,"010150511","L1"
"722",2019-04-11 04:15:00,7.5,59.5,0.1,"010150511","L1"
"723",2019-04-11 04:30:00,7.5,59.5,0.1,"010150511","L1"
"724",2019-04-11 04:45:00,7.5,59,0,"010150511","L1"
"725",2019-04-11 05:00:00,7.5,59.5,0.1,"010150511","L1"
"726",2019-04-11 05:15:00,7,60,-0.2,"010150511","L1"
"727",2019-04-11 05:30:00,7,59.5,-0.3,"010150511","L1"
"728",2019-04-11 05:45:00,7,59.5,-0.3,"010150511","L1"
"729",2019-04-11 06:00:00,7,59.5,-0.3,"010150511","L1"
"730",2019-04-11 06:15:00,7,59.5,-0.3,"010150511","L1"
"731",2019-04-11 06:30:00,6.5,59.5,-0.8,"010150511","L1"
"732",2019-04-11 06:45:00,7,59,-0.4,"010150511","L1"
"733",2019-04-11 07:00:00,7,59,-0.4,"010150511","L1"
"734",2019-04-11 07:15:00,7,58.5,-0.6,"010150511","L1"
"735",2019-04-11 07:30:00,7,58,-0.7,"010150511","L1"
"736",2019-04-11 07:45:00,7.5,57.5,-0.3,"010150511","L1"
"737",2019-04-11 08:00:00,7.5,56.5,-0.6,"010150511","L1"
"738",2019-04-11 08:15:00,8,56.5,-0.1,"010150511","L1"
"739",2019-04-11 08:30:00,8,56,-0.2,"010150511","L1"
"740",2019-04-11 08:45:00,8,54.5,-0.6,"010150511","L1"
"741",2019-04-11 09:00:00,8.5,54.5,-0.1,"010150511","L1"
"742",2019-04-11 09:15:00,8.5,55.5,0.1,"010150511","L1"
"743",2019-04-11 09:30:00,9,53.5,0.1,"010150511","L1"
"744",2019-04-11 09:45:00,9.5,51.5,0,"010150511","L1"
"745",2019-04-11 10:00:00,10,51.5,0.5,"010150511","L1"
"746",2019-04-11 10:15:00,10.5,50.5,0.7,"010150511","L1"
"747",2019-04-11 10:30:00,10,51,0.3,"010150511","L1"
"748",2019-04-11 10:45:00,10.5,51,0.8,"010150511","L1"
"749",2019-04-11 11:00:00,11,50,1,"010150511","L1"
"750",2019-04-11 11:15:00,11,49.5,0.9,"010150511","L1"
"751",2019-04-11 11:30:00,11.5,48.5,1,"010150511","L1"
"752",2019-04-11 11:45:00,12,48,1.3,"010150511","L1"
"753",2019-04-11 12:00:00,12,49,1.6,"010150511","L1"
"754",2019-04-11 12:15:00,12,48,1.3,"010150511","L1"
"755",2019-04-11 12:30:00,12,48.5,1.5,"010150511","L1"
"756",2019-04-11 12:45:00,11.5,49,1.2,"010150511","L1"
"757",2019-04-11 13:00:00,11,50.5,1.1,"010150511","L1"
"758",2019-04-11 13:15:00,11.5,49.5,1.3,"010150511","L1"
"759",2019-04-11 13:30:00,11.5,49.5,1.3,"010150511","L1"
"760",2019-04-11 13:45:00,11.5,49.5,1.3,"010150511","L1"
"761",2019-04-11 14:00:00,11.5,50.5,1.6,"010150511","L1"
"762",2019-04-11 14:15:00,11.5,49.5,1.3,"010150511","L1"
"763",2019-04-11 14:30:00,12,49.5,1.8,"010150511","L1"
"764",2019-04-11 14:45:00,12.5,48.5,1.9,"010150511","L1"
"765",2019-04-11 15:00:00,12,49.5,1.8,"010150511","L1"
"766",2019-04-11 15:15:00,11,51,1.3,"010150511","L1"
"767",2019-04-11 15:30:00,11,51.5,1.4,"010150511","L1"
"768",2019-04-11 15:45:00,10.5,52,1.1,"010150511","L1"
"769",2019-04-11 16:00:00,10.5,51.5,0.9,"010150511","L1"
"770",2019-04-11 16:15:00,10.5,51,0.8,"010150511","L1"
"771",2019-04-11 16:30:00,10.5,50.5,0.7,"010150511","L1"
"772",2019-04-11 16:45:00,10.5,50.5,0.7,"010150511","L1"
"773",2019-04-11 17:00:00,10.5,51,0.8,"010150511","L1"
"774",2019-04-11 17:15:00,11,51,1.3,"010150511","L1"
"775",2019-04-11 17:30:00,10.5,51.5,0.9,"010150511","L1"
"776",2019-04-11 17:45:00,10.5,51,0.8,"010150511","L1"
"777",2019-04-11 18:00:00,10,51.5,0.5,"010150511","L1"
"778",2019-04-11 18:15:00,9.5,52,0.1,"010150511","L1"
"779",2019-04-11 18:30:00,9.5,52,0.1,"010150511","L1"
"780",2019-04-11 18:45:00,9,52.5,-0.2,"010150511","L1"
"781",2019-04-11 19:00:00,9,53.5,0.1,"010150511","L1"
"782",2019-04-11 19:15:00,8.5,55,0,"010150511","L1"
"783",2019-04-11 19:30:00,8,57,0,"010150511","L1"
"784",2019-04-11 19:45:00,7.5,61.5,0.6,"010150511","L1"
"785",2019-04-11 20:00:00,7,64,0.7,"010150511","L1"
"786",2019-04-11 20:15:00,6.5,65,0.4,"010150511","L1"
"787",2019-04-11 20:30:00,7,64,0.7,"010150511","L1"
"788",2019-04-11 20:45:00,7,60.5,-0.1,"010150511","L1"
"789",2019-04-11 21:00:00,7.5,58.5,-0.1,"010150511","L1"
"790",2019-04-11 21:15:00,7.5,57,-0.5,"010150511","L1"
"791",2019-04-11 21:30:00,7.5,56,-0.7,"010150511","L1"
"792",2019-04-11 21:45:00,7.5,54.5,-1.1,"010150511","L1"
"793",2019-04-11 22:00:00,7.5,54,-1.2,"010150511","L1"
"794",2019-04-11 22:15:00,7.5,54,-1.2,"010150511","L1"
"795",2019-04-11 22:30:00,7.5,53.5,-1.3,"010150511","L1"
"796",2019-04-11 22:45:00,7,53,-1.9,"010150511","L1"
"797",2019-04-11 23:00:00,7,53.5,-1.8,"010150511","L1"
"798",2019-04-11 23:15:00,7,53,-1.9,"010150511","L1"
"799",2019-04-11 23:30:00,7,53,-1.9,"010150511","L1"
"800",2019-04-11 23:45:00,7,52.5,-2,"010150511","L1"
